,Home_Team,Away_Team,Result,Link,Season,Round,League,Elo_home,Elo_away,Home_Goals,Away_Goals,Outcome,Home_Win,Home_Attack,Away_Attack,Home_Team_Outcome_sum_10,Away_Team_Outcome_sum_10
2821,Reading,Hull City,1-1,https://www.besoccer.com/match/reading-fc/hull-city/2022,2022,21,championship,55,49,1.0,1.0,0.0,0.0,1.0762987012987013,0.6430894308943089,0.0,3.0
2822,Queens Park Rangers,Stoke City,0-2,https://www.besoccer.com/match/queens-park-rangers-fc/stoke-city/2022,2022,21,championship,59,67,0.0,2.0,-1.0,0.0,1.1580952380952383,0.8265306122448981,5.0,2.0
2823,Nice,Nantes,2-1,https://www.besoccer.com/match/nice/nantes/2022,2022,21,ligue_1,78,71,2.0,1.0,1.0,1.0,0.8844594594594594,0.8762711864406781,1.0,1.0
2824,Saint-Ãtienne,Lens,1-2,https://www.besoccer.com/match/saint-etienne/lens/2022,2022,21,ligue_1,81,59,1.0,2.0,-1.0,0.0,0.6351351351351351,1.1936170212765957,-4.0,2.0
2825,PSG,Stade Brestois,2-0,https://www.besoccer.com/match/paris-saint-germain-fc/stade-brestois-29/2022,2022,21,ligue_1,93,59,2.0,0.0,1.0,1.0,1.4840989399293287,1.0367088607594936,8.0,0.0
2826,Stade Rennais,Girondins Bordeaux,6-0,https://www.besoccer.com/match/stade-rennes/bordeaux/2022,2022,21,ligue_1,77,80,6.0,0.0,1.0,1.0,1.2010714285714283,1.324404761904762,3.0,1.0
2827,Lorient,Angers SCO,0-0,https://www.besoccer.com/match/lorient/angers-sco/2022,2022,21,ligue_1,71,66,0.0,0.0,0.0,0.0,0.5656565656565656,1.1128205128205129,0.0,0.0
2828,Monaco,Clermont,4-0,https://www.besoccer.com/match/monaco/clermont-foot/2022,2022,21,ligue_1,86,55,4.0,0.0,1.0,1.0,1.2120689655172414,0.7990867579908676,3.0,4.0
2829,Stade de Reims,Metz,0-1,https://www.besoccer.com/match/stade-reims/metz/2022,2022,21,ligue_1,62,63,0.0,1.0,-1.0,0.0,0.768888888888889,0.712987012987013,0.0,3.0
2830,Strasbourg,Montpellier,3-1,https://www.besoccer.com/match/strasbourg/montpellier-hsc/2022,2022,21,ligue_1,49,76,3.0,1.0,1.0,1.0,1.4651245551601422,1.2273190621814476,2.0,1.0
2831,Troyes,Olympique Lyonnais,0-1,https://www.besoccer.com/match/troyes/olympique-lyonnais/2022,2022,21,ligue_1,58,85,0.0,1.0,-1.0,0.0,0.7000000000000001,0.798165137614679,-2.0,2.0
2832,Olympique Marseille,Lille,1-1,https://www.besoccer.com/match/olympique-marsella/lillestrom/2022,2022,21,ligue_1,82,82,1.0,1.0,0.0,0.0,1.0222222222222221,1.185589519650655,2.0,1.0
2833,Athletic,Real Madrid,1-2,https://www.besoccer.com/match/athletic-bilbao/real-madrid/2022,2022,21,primera_division,81,94,1.0,2.0,-1.0,0.0,0.9365079365079365,1.9303030303030306,1.0,-5.0
2834,Elche,Villarreal,1-0,https://www.besoccer.com/match/elche/villarreal/2022,2022,21,primera_division,61,84,1.0,0.0,1.0,1.0,0.7076923076923076,0.7234169653524493,0.0,2.0
2835,Real Betis,AlavÃ©s,4-0,https://www.besoccer.com/match/betis/alaves/2022,2022,21,primera_division,76,64,4.0,0.0,1.0,1.0,1.3540229885057469,0.835458409228901,2.0,5.0
2836,CÃ¡diz,Espanyol,2-2,https://www.besoccer.com/match/cadiz/espanyol/2022,2022,21,primera_division,52,77,2.0,2.0,0.0,0.0,0.42696629213483145,0.7313131313131312,-5.0,5.0
2837,Celta,Osasuna,2-0,https://www.besoccer.com/match/celta/osasuna/2022,2022,21,primera_division,81,69,2.0,0.0,1.0,1.0,0.7936708860759494,1.0300925925925926,-4.0,-1.0
2838,Valencia,Sevilla,1-1,https://www.besoccer.com/match/valencia-cf/sevilla/2022,2022,21,primera_division,84,90,1.0,1.0,0.0,0.0,1.1972762645914397,0.8300970873786407,2.0,-3.0
2839,Getafe,Granada,4-2,https://www.besoccer.com/match/getafe/granada/2022,2022,21,primera_division,65,70,4.0,2.0,1.0,1.0,0.7054263565891472,0.7434343434343436,0.0,2.0
2840,AtlÃ©tico,Levante,0-1,https://www.besoccer.com/match/atletico-madrid/levante/2022,2022,21,primera_division,97,65,0.0,1.0,-1.0,0.0,1.094871794871795,0.9306930693069306,4.0,8.0
2841,Mallorca,R. Sociedad,0-2,https://www.besoccer.com/match/mallorca/real-sociedad/2022,2022,21,primera_division,59,80,0.0,2.0,-1.0,0.0,0.5731800766283525,1.3944723618090453,0.0,-1.0
2842,Helmond Sport,Dordrecht,1-2,https://www.besoccer.com/match/helmond-sport/fc-dordrecht/2022,2022,21,eerste_divisie,53,52,1.0,2.0,-1.0,0.0,0.5553191489361703,0.8057761732851986,-2.0,7.0
2843,Roda JC,MVV Maastricht,1-0,https://www.besoccer.com/match/roda-jc/mvv/2022,2022,21,eerste_divisie,65,54,1.0,0.0,1.0,1.0,0.9947368421052633,0.5213365539452496,0.0,3.0
2844,Den Bosch,Emmen,0-2,https://www.besoccer.com/match/fc-den-bosch/emmen/2022,2022,21,eerste_divisie,53,51,0.0,2.0,-1.0,0.0,0.7397849462365591,0.7933884297520662,2.0,-4.0
2845,NAC Breda,FC Eindhoven,0-0,https://www.besoccer.com/match/nac-breda/fc-eindhoven/2022,2022,21,eerste_divisie,58,54,0.0,0.0,0.0,0.0,1.1830065359477124,1.0426829268292683,4.0,3.0
2846,FC Volendam,SC Telstar,2-1,https://www.besoccer.com/match/fc-volendam/stormvogels-telstar/2022,2022,21,eerste_divisie,57,47,2.0,1.0,1.0,1.0,1.623920265780731,0.6690909090909091,6.0,0.0
2847,De Graafschap,VVV Venlo,1-2,https://www.besoccer.com/match/graafschap/vvv/2022,2022,21,eerste_divisie,56,59,1.0,2.0,-1.0,0.0,0.629757785467128,0.5244785014899958,-1.0,4.0
2848,Jong Utrecht,Jong Ajax,0-2,https://www.besoccer.com/match/jong-utrecht/jong-ajax/2022,2022,21,eerste_divisie,51,53,0.0,2.0,-1.0,0.0,0.5642633228840126,1.3453237410071943,-4.0,-2.0
2849,Jong PSV,Almere City,5-1,https://www.besoccer.com/match/jong-psv/almere-city/2022,2022,21,eerste_divisie,53,47,5.0,1.0,1.0,1.0,0.9979094076655053,1.0686346863468634,0.0,3.0
2850,TOP Oss,Jong AZ,1-0,https://www.besoccer.com/match/fc-oss/az-alkmaar-sub23/2022,2022,21,eerste_divisie,44,39,1.0,0.0,1.0,1.0,0.8785234899328859,0.5936739659367396,-2.0,4.0
2851,Excelsior,ADO Den Haag,2-3,https://www.besoccer.com/match/excelsior/ado-den-haag/2022,2022,21,eerste_divisie,63,69,2.0,3.0,-1.0,0.0,1.4632768361581923,1.4666666666666668,3.0,-4.0
2852,NÃ¼rnberg,Ingolstadt 04,0-5,https://www.besoccer.com/match/fc-nurnberg/fc-ingolstadt-04/2022,2022,21,2_liga,61,63,0.0,5.0,-1.0,0.0,0.9431818181818181,0.529646017699115,2.0,7.0
2853,Heidenheim,Hannover 96,3-1,https://www.besoccer.com/match/heidenheim/hannover-96/2022,2022,21,2_liga,51,63,3.0,1.0,1.0,1.0,0.9464944649446495,0.6855140186915888,5.0,1.0
2854,Werder Bremen,Karlsruher SC,2-1,https://www.besoccer.com/match/werder-bremen/karlsruher-sc/2022,2022,21,2_liga,76,55,2.0,1.0,1.0,1.0,1.1850443599493028,1.0980392156862746,2.0,1.0
2855,Sandhausen,Erzgebirge Aue,2-0,https://www.besoccer.com/match/sv-sandhausen/fc-erzgebirge-aue/2022,2022,21,2_liga,47,51,2.0,0.0,1.0,1.0,0.42131350681536556,0.7625570776255708,-6.0,3.0
2856,Schalke 04,Jahn Regensburg,2-1,https://www.besoccer.com/match/schalke-04/ssv-jahn-regensburg/2022,2022,21,2_liga,84,34,2.0,1.0,1.0,1.0,1.507806691449814,1.1753086419753087,2.0,-1.0
2857,FC St. Pauli,Paderborn,2-2,https://www.besoccer.com/match/st-pauli/paderborn/2022,2022,21,2_liga,53,42,2.0,2.0,0.0,0.0,1.813700918964077,1.7849462365591398,8.0,-6.0
2858,Darmstadt 98,Hamburger SV,0-5,https://www.besoccer.com/match/darmstadt-98/hamburger-sv/2022,2022,21,2_liga,60,74,0.0,5.0,-1.0,0.0,1.6019900497512436,1.0170542635658915,4.0,-1.0
2859,Holstein Kiel,Fortuna DÃ¼sseldorf,1-0,https://www.besoccer.com/match/holstein-kiel/fortuna-dusseldorf/2022,2022,21,2_liga,43,53,1.0,0.0,1.0,1.0,0.806,0.844186046511628,0.0,1.0
2860,Dynamo Dresden,Hansa Rostock,1-4,https://www.besoccer.com/match/sg-dynamo-dresden/hansa-rostock/2022,2022,21,2_liga,50,42,1.0,4.0,-1.0,0.0,0.9111111111111111,0.9126760563380281,2.0,1.0
2861,Utrecht,Cambuur,3-2,https://www.besoccer.com/match/fc-utrecht/sc-cambuur-leeuwarden/2022,2022,21,eredivisie,76,59,3.0,2.0,1.0,1.0,1.431111111111111,1.138157894736842,5.0,-2.0
2862,Fortuna Sittard,Heerenveen,2-0,https://www.besoccer.com/match/fortuna-sittard/heerenveen/2022,2022,21,eredivisie,45,76,2.0,0.0,1.0,1.0,0.7683823529411766,0.7685185185185185,-3.0,-1.0
2863,PEC Zwolle,NEC Nijmegen,1-1,https://www.besoccer.com/match/fc-zwolle/nec/2022,2022,21,eredivisie,71,69,1.0,1.0,0.0,0.0,0.3649253731343283,1.1108490566037736,-4.0,-2.0
2864,PSV,AZ Alkmaar,1-2,https://www.besoccer.com/match/psv/az/2022,2022,21,eredivisie,88,81,1.0,2.0,-1.0,0.0,1.8057971014492753,0.988,6.0,1.0
2865,Twente 1965,Vitesse,3-0,https://www.besoccer.com/match/fc-twente-1965/vitesse/2022,2022,21,eredivisie,79,77,3.0,0.0,1.0,1.0,0.8197530864197531,1.2222222222222223,4.0,-5.0
2866,Feyenoord,Sparta Rotterdam,4-0,https://www.besoccer.com/match/feyenoord/sparta-rotterdam/2022,2022,21,eredivisie,83,66,4.0,0.0,1.0,1.0,1.4776119402985073,0.5929247633283508,5.0,4.0
2867,Groningen,Go Ahead Eagles,2-1,https://www.besoccer.com/match/fc-groningen/go-ahead-eagles/2022,2022,21,eredivisie,74,58,2.0,1.0,1.0,1.0,0.48683127572016466,0.5272340425531914,-1.0,2.0
2868,Willem II,RKC Waalwijk,3-1,https://www.besoccer.com/match/willem-ii/rkc-waalwijk/2022,2022,21,eredivisie,60,54,3.0,1.0,1.0,1.0,0.4487179487179487,0.9958715596330275,-3.0,2.0
2869,Ajax,Heracles,3-0,https://www.besoccer.com/match/ajax/heracles/2022,2022,21,eredivisie,88,72,3.0,0.0,1.0,1.0,2.311787072243346,0.5085271317829457,5.0,7.0
2870,Guingamp,Grenoble,0-0,https://www.besoccer.com/match/guingamp/grenoble-foot-38/2022,2022,21,ligue_2,72,31,0.0,0.0,0.0,0.0,1.3555555555555556,0.3934782608695652,1.0,6.0
2871,Nancy,Bastia,2-1,https://www.besoccer.com/match/nancy/bastia/2022,2022,21,ligue_2,69,70,2.0,1.0,1.0,1.0,0.454320987654321,0.6784615384615383,-4.0,5.0
2872,Rodez,Dijon FCO,0-2,https://www.besoccer.com/match/rodez/dijon-fco/2022,2022,21,ligue_2,32,64,0.0,2.0,-1.0,0.0,0.7241379310344828,1.070389761489238,1.0,3.0
2873,Toulouse,Pau FC,1-1,https://www.besoccer.com/match/toulouse-fc/pau/2022,2022,21,ligue_2,76,38,1.0,1.0,0.0,0.0,2.1731707317073172,0.6424870466321243,5.0,5.0
2874,Sochaux,Caen,3-2,https://www.besoccer.com/match/sochaux/caen/2022,2022,21,ligue_2,61,71,3.0,2.0,1.0,1.0,0.7339055793991416,1.0712250712250713,3.0,-1.0
2875,Paris FC,Le Havre,2-2,https://www.besoccer.com/match/paris-sg/havre-ac/2022,2022,21,ligue_2,44,56,2.0,2.0,0.0,0.0,0.9937198067632851,1.189542483660131,4.0,-3.0
2876,Quevilly-Rouen,Amiens SC,1-1,https://www.besoccer.com/match/quevilly/amiens-sc/2022,2022,21,ligue_2,41,53,1.0,1.0,0.0,0.0,0.8103448275862069,0.8612550374208405,-1.0,2.0
2877,Ajaccio,Auxerre,0-0,https://www.besoccer.com/match/ajaccio/auxerre/2022,2022,21,ligue_2,56,60,0.0,0.0,0.0,0.0,0.9009049773755656,1.2610000000000001,6.0,-3.0
2878,NÃ®mes,Valenciennes,2-1,https://www.besoccer.com/match/nimes-olympique/valenciennes-afc/2022,2022,21,ligue_2,52,58,2.0,1.0,1.0,1.0,0.9004424778761063,0.6785714285714285,-1.0,-1.0
2879,Niort,Dunkerque,2-0,https://www.besoccer.com/match/chamois-niortais/dunkerque/2022,2022,21,ligue_2,50,43,2.0,0.0,1.0,1.0,1.173216885007278,0.9734042553191489,2.0,4.0
2880,Hertha BSC,VfL Bochum,1-1,https://www.besoccer.com/match/hertha-bsc/bochum/2022,2022,21,bundesliga,77,58,1.0,1.0,0.0,0.0,0.7826086956521738,0.4623853211009174,0.0,6.0
2881,Stuttgart,Eintracht Frankfurt,2-3,https://www.besoccer.com/match/stuttgart/eintracht-frankfurt/2022,2022,21,bundesliga,65,77,2.0,3.0,-1.0,0.0,0.8859060402684564,1.2307692307692308,-2.0,-1.0
2882,FC Augsburg,Union Berlin,2-0,https://www.besoccer.com/match/fc-augsburg/1-fc-union-berlin/2022,2022,21,bundesliga,74,53,2.0,0.0,1.0,1.0,0.8104143747708104,1.134782608695652,0.0,0.0
2883,Arminia Bielefeld,B. MÃ¶nchengladbach,1-1,https://www.besoccer.com/match/arminia-bielefeld/borussia-monchengla/2022,2022,21,bundesliga,56,83,1.0,1.0,0.0,0.0,0.5606557377049181,0.7777777777777777,-2.0,4.0
2884,KÃ¶ln,SC Freiburg,1-0,https://www.besoccer.com/match/1-fc-koln/sc-freiburg/2022,2022,21,bundesliga,77,66,1.0,0.0,1.0,1.0,0.9906040268456375,1.2360189573459717,3.0,-1.0
2885,Mainz 05,Hoffenheim,2-0,https://www.besoccer.com/match/mainz-amat/tsg-1899-hoffenheim/2022,2022,21,bundesliga,78,76,2.0,0.0,1.0,1.0,1.0604651162790697,1.3706422018348625,5.0,2.0
2886,Bayern MÃ¼nchen,RB Leipzig,3-2,https://www.besoccer.com/match/bayern-munchen/rb-leipzig/2022,2022,21,bundesliga,96,62,3.0,2.0,1.0,1.0,1.6618705035971222,0.5913978494623656,6.0,3.0
2887,B. Dortmund,B. Leverkusen,2-5,https://www.besoccer.com/match/borussia-dortmund/bayer-leverkusen/2022,2022,21,bundesliga,94,87,2.0,5.0,-1.0,0.0,1.6956375838926174,1.7668181818181816,8.0,-3.0
2888,Wolfsburg,Greuther FÃ¼rth,4-1,https://www.besoccer.com/match/wolfsburg/greuther-furth/2022,2022,21,bundesliga,84,59,4.0,1.0,1.0,1.0,0.44533333333333336,0.6134529147982063,-2.0,9.0
2889,Real Oviedo,Ponferradina,2-0,https://www.besoccer.com/match/real-oviedo/ponferradina-sd/2022,2022,22,segunda_division,56,52,2.0,0.0,1.0,1.0,1.039855072463768,0.9213270142180094,3.0,-1.0
2890,Burgos,SD Amorebieta,2-2,https://www.besoccer.com/match/burgos-cf/amorebieta/2022,2022,22,segunda_division,46,40,2.0,2.0,0.0,0.0,1.0364912280701752,0.7437268613739202,4.0,3.0
2891,Eibar,R. Sociedad B,3-2,https://www.besoccer.com/match/eibar/real-sociedad-b/2022,2022,22,segunda_division,75,44,3.0,2.0,1.0,1.0,1.3972508591065291,1.02803738317757,6.0,2.0
2892,Real Valladolid,LeganÃ©s,1-0,https://www.besoccer.com/match/valladolid/leganes/2022,2022,22,segunda_division,72,62,1.0,0.0,1.0,1.0,1.3240677966101695,1.2959734329597343,6.0,0.0
2893,AlmerÃ­a,FC Cartagena,0-1,https://www.besoccer.com/match/almeria/cartagena/2022,2022,22,segunda_division,59,50,0.0,1.0,-1.0,0.0,1.4740484429065743,0.8373879641485276,8.0,4.0
2894,Real Sporting,Lugo,1-1,https://www.besoccer.com/match/sporting-gijon/lugo/2022,2022,22,segunda_division,61,54,1.0,1.0,0.0,0.0,0.8162544169611308,1.330952380952381,2.0,2.0
2895,Huesca,Girona,0-1,https://www.besoccer.com/match/huesca/girona-fc/2022,2022,22,segunda_division,62,65,0.0,1.0,-1.0,0.0,0.6803327391562686,1.126570048309179,-1.0,2.0
2896,MirandÃ©s,Real Zaragoza,2-0,https://www.besoccer.com/match/mirandes/real-zaragoza/2022,2022,22,segunda_division,53,60,2.0,0.0,1.0,1.0,1.2709030100334449,1.1318840579710145,-2.0,-1.0
2897,Fuenlabrada,UD Ibiza,1-2,https://www.besoccer.com/match/fuenlabrada/ibiza-eivissa/2022,2022,22,segunda_division,52,45,1.0,2.0,-1.0,0.0,0.6773028296207104,0.9044554455445545,1.0,-1.0
2898,Tenerife,Las Palmas,0-1,https://www.besoccer.com/match/tenerife/ud-palmas/2022,2022,22,segunda_division,57,62,0.0,1.0,-1.0,0.0,1.1044520547945207,0.8186915887850468,4.0,3.0
2899,AlcorcÃ³n,MÃ¡laga,0-1,https://www.besoccer.com/match/ad-alcorcon/malaga/2022,2022,22,segunda_division,54,61,0.0,1.0,-1.0,0.0,0.7364864864864864,0.8191387559808613,-4.0,6.0
2900,Sampdoria,Torino,1-2,https://www.besoccer.com/match/sampdoria/torino-fc/2022,2022,22,serie_a,74,77,1.0,2.0,-1.0,0.0,0.8522727272727272,0.3119496855345912,-3.0,5.0
2901,Salernitana,Lazio,0-3,https://www.besoccer.com/match/salernitana-calcio-1919/lazio/2022,2022,22,serie_a,49,84,0.0,3.0,-1.0,0.0,0.330642060745867,0.9135913591359135,-6.0,4.0
2902,Juventus,Udinese,2-0,https://www.besoccer.com/match/juventus-fc/udinese/2022,2022,22,serie_a,94,75,2.0,0.0,1.0,1.0,0.7476038338658146,1.152832674571805,2.0,2.0
2903,Sassuolo,Hellas Verona,2-4,https://www.besoccer.com/match/us-sassuolo-calcio/hellas-verona-fc/2022,2022,22,serie_a,74,65,2.0,4.0,-1.0,0.0,0.7381582818476023,1.1050359712230216,-1.0,2.0
2904,Venezia,Empoli,1-1,https://www.besoccer.com/match/venezia/empoli-fc/2022,2022,22,serie_a,39,74,1.0,1.0,0.0,0.0,0.7514376996805112,1.1764492753623188,-4.0,-3.0
2905,Roma,Cagliari,1-0,https://www.besoccer.com/match/roma/cagliari/2022,2022,22,serie_a,87,73,1.0,0.0,1.0,1.0,0.9136363636363636,0.4871794871794871,2.0,5.0
2906,Atalanta,Inter,0-0,https://www.besoccer.com/match/atalanta/internazionale/2022,2022,22,serie_a,75,84,0.0,0.0,0.0,0.0,1.193103448275862,1.6987654320987653,0.0,-6.0
2907,Bologna,Napoli,0-2,https://www.besoccer.com/match/bologna/napoli/2022,2022,22,serie_a,72,88,0.0,2.0,-1.0,0.0,0.96,1.3185053380782918,1.0,-5.0
2908,Milan,Spezia,1-2,https://www.besoccer.com/match/milan/asd-spezia/2022,2022,22,serie_a,85,59,1.0,2.0,-1.0,0.0,1.1814102564102562,0.6142506142506142,5.0,4.0
2909,Fiorentina,Genoa,6-0,https://www.besoccer.com/match/fiorentina/genoa/2022,2022,22,serie_a,86,75,6.0,0.0,1.0,1.0,1.5403348554033485,0.7546432062561094,4.0,3.0
2910,Porto,Sporting CP,2-2,https://www.besoccer.com/match/fc-porto/sporting-lisbon/2022,2022,22,primeira_liga,90,87,2.0,2.0,0.0,0.0,1.8900000000000001,1.6638655462184875,10.0,-7.0
2911,Sporting Braga,PaÃ§os de Ferreira,2-1,https://www.besoccer.com/match/sporting-braga/pacos-ferreira/2022,2022,22,primeira_liga,83,73,2.0,1.0,1.0,1.0,1.2756598240469208,0.38095238095238093,5.0,2.0
2912,Benfica,CD Santa Clara,2-1,https://www.besoccer.com/match/benfica/santa-clara/2022,2022,22,primeira_liga,90,53,2.0,1.0,1.0,1.0,1.7687747035573125,0.8363636363636364,3.0,5.0
2913,Portimonense,Boavista,1-1,https://www.besoccer.com/match/portimonense/boavista/2022,2022,22,primeira_liga,58,62,1.0,1.0,0.0,0.0,0.5114560236511456,0.6905172413793104,-3.0,6.0
2914,Estoril,Tondela,1-0,https://www.besoccer.com/match/estoril/tondela/2022,2022,22,primeira_liga,71,60,1.0,0.0,1.0,1.0,0.8448,0.9026086956521739,-2.0,4.0
2915,FamalicÃ£o,Moreirense,5-0,https://www.besoccer.com/match/famalicao/moreirense-fc/2022,2022,22,primeira_liga,53,66,5.0,0.0,1.0,1.0,0.42479999999999996,0.48142292490118577,-3.0,5.0
2916,Belenenses SAD,VitÃ³ria GuimarÃ£es,1-0,https://www.besoccer.com/match/cf-os-belenenses-ii/vitoria-guimaraes/2022,2022,22,primeira_liga,38,75,1.0,0.0,1.0,1.0,0.6377952755905512,0.8229665071770335,-4.0,3.0
2917,Vizela,Gil Vicente,0-1,https://www.besoccer.com/match/vizela/gil-vicente/2022,2022,22,primeira_liga,52,56,0.0,1.0,-1.0,0.0,0.7020408163265306,1.1474358974358974,-2.0,-4.0
2918,Arouca,MarÃ­timo,0-3,https://www.besoccer.com/match/arouca/maritimo/2022,2022,22,primeira_liga,67,74,0.0,3.0,-1.0,0.0,0.7126436781609194,0.8264462809917354,-3.0,4.0
2919,Casa Pia,Trofense,1-0,https://www.besoccer.com/match/casa-pia/trofense/2022,2022,22,segunda_liga,40,45,1.0,0.0,1.0,1.0,1.2338709677419355,0.7749999999999999,6.0,2.0
2920,Mafra,Porto II,3-2,https://www.besoccer.com/match/mafra/porto-ii/2022,2022,22,segunda_liga,45,54,3.0,2.0,1.0,1.0,0.5096234309623431,1.0990338164251208,-1.0,2.0
2921,AcadÃ©mica,Feirense,1-2,https://www.besoccer.com/match/academica/feirense/2022,2022,22,segunda_liga,59,62,1.0,2.0,-1.0,0.0,0.9459349593495935,1.1856459330143538,-3.0,-2.0
2922,Nacional,Penafiel,3-0,https://www.besoccer.com/match/nacional/penafiel/2022,2022,22,segunda_liga,73,55,3.0,0.0,1.0,1.0,1.3125,0.8571428571428571,4.0,2.0
2923,SC Covilha,Benfica II,1-2,https://www.besoccer.com/match/sporting-covilha/benfica-ii/2022,2022,22,segunda_liga,53,53,1.0,2.0,-1.0,0.0,0.6538775510204082,1.6714975845410627,-1.0,-3.0
2924,Varzim,LeixÃµes,1-1,https://www.besoccer.com/match/varzim/leixoes/2022,2022,22,segunda_liga,54,52,1.0,1.0,0.0,0.0,0.5093385214007782,0.5966666666666667,-4.0,4.0
2925,Farense,Academico Viseu,1-1,https://www.besoccer.com/match/farense/academico-viseu/2022,2022,22,segunda_liga,41,44,1.0,1.0,0.0,0.0,1.0886075949367089,0.672463768115942,0.0,2.0
2926,Chaves,Vilafranquense,1-0,https://www.besoccer.com/match/chaves/vilafranquense/2022,2022,22,segunda_liga,65,39,1.0,0.0,1.0,1.0,1.3782786885245901,1.0171428571428571,6.0,1.0
2927,Rio Ave,CF Estrela,1-0,https://www.besoccer.com/match/rio-ave/cf-estrela-de-amadora/2022,2022,22,segunda_liga,74,48,1.0,0.0,1.0,1.0,1.3145228215767635,1.2463768115942029,3.0,0.0
2928,Cittadella,Cremonese,0-2,https://www.besoccer.com/match/as-cittadella/us-cremonese/2022,2022,22,serie_b,51,47,0.0,2.0,-1.0,0.0,1.1220472440944882,1.1570247933884297,3.0,-1.0
2929,AC Monza,SPAL,4-0,https://www.besoccer.com/match/ac-monza-brianza-1912/spal-1907/2022,2022,22,serie_b,31,52,4.0,0.0,1.0,1.0,1.505791505791506,0.5927419354838709,8.0,1.0
2930,Parma,Pordenone,4-1,https://www.besoccer.com/match/parma-fc/pordenone/2022,2022,22,serie_b,38,39,4.0,1.0,1.0,1.0,0.5263779527559055,0.5823529411764705,-1.0,6.0
2931,Pisa SC,Ternana Calcio,0-0,https://www.besoccer.com/match/pisa-calcio/ternana-calcio/2022,2022,22,serie_b,51,54,0.0,0.0,0.0,0.0,0.968421052631579,1.242489270386266,5.0,1.0
2932,Vicenza,Nuova Cosenza,0-0,https://www.besoccer.com/match/vicenza-calcio/nuova-cosenza/2022,2022,22,serie_b,56,43,0.0,0.0,0.0,0.0,0.832319391634981,0.5757575757575757,-6.0,6.0
2933,Perugia,Frosinone,3-0,https://www.besoccer.com/match/perugia/frosinone-calcio/2022,2022,22,serie_b,55,55,3.0,0.0,1.0,1.0,0.7615384615384615,1.3995689655172414,0.0,-4.0
2934,Reggina,Crotone,1-0,https://www.besoccer.com/match/reggina/fc-crotone/2022,2022,22,serie_b,32,65,1.0,0.0,1.0,1.0,0.6695121951219513,0.7461538461538462,-2.0,7.0
2935,Ascoli,Como,1-1,https://www.besoccer.com/match/ascoli/como/2022,2022,22,serie_b,52,41,1.0,1.0,0.0,0.0,0.6140221402214022,1.2465753424657535,-3.0,0.0
2936,Brescia,US Alessandria,1-1,https://www.besoccer.com/match/brescia/us-alessandria-1912/2022,2022,22,serie_b,58,49,1.0,1.0,0.0,0.0,1.05136186770428,1.1504347826086956,0.0,5.0
2937,Lecce,Benevento,1-1,https://www.besoccer.com/match/lecce/benevento-calcio/2022,2022,22,serie_b,50,52,1.0,1.0,0.0,0.0,1.7358490566037734,0.993103448275862,7.0,-1.0
2938,Brighton & Hove Albion,Crystal Palace,1-1,https://www.besoccer.com/match/brighton-amp-hov/crystal-palace-fc/2022,2022,22,premier_league,60,73,1.0,1.0,0.0,0.0,0.5128919860627178,1.0186147186147188,-1.0,3.0
2939,Man. City,Chelsea,1-0,https://www.besoccer.com/match/manchester-city-fc/chelsea-fc/2022,2022,22,premier_league,94,93,1.0,0.0,1.0,1.0,2.0,1.5443037974683542,7.0,-6.0
2940,Newcastle,Watford,1-1,https://www.besoccer.com/match/newcastle-united-fc/watford-fc/2022,2022,22,premier_league,69,71,1.0,1.0,0.0,0.0,0.8350694444444444,0.8642857142857143,-3.0,5.0
2941,Norwich City,Everton,2-1,https://www.besoccer.com/match/norwich-city-fc/everton-fc/2022,2022,22,premier_league,63,83,2.0,1.0,1.0,1.0,0.32783882783882784,0.7833333333333333,-6.0,5.0
2942,Wolves,Southampton,3-1,https://www.besoccer.com/match/wolverhampton/southampton-fc/2022,2022,22,premier_league,57,81,3.0,1.0,1.0,1.0,0.5647651006711409,0.8555555555555555,0.0,3.0
2943,Aston Villa,Man. Utd,2-2,https://www.besoccer.com/match/aston-villa-fc/manchester-united-fc/2022,2022,22,premier_league,64,92,2.0,2.0,0.0,0.0,1.0701754385964912,1.2436974789915967,0.0,-3.0
2944,Liverpool,Brentford,3-0,https://www.besoccer.com/match/liverpool/brentford/2022,2022,22,premier_league,91,53,3.0,0.0,1.0,1.0,1.7714285714285714,0.9316455696202531,7.0,2.0
2945,West Ham,Leeds United,2-3,https://www.besoccer.com/match/west-ham-united/leeds-united-afc/2022,2022,22,premier_league,78,57,2.0,3.0,-1.0,0.0,1.2816901408450705,0.6252100840336134,2.0,5.0
2946,Burnley,Leicester,0-2,https://www.besoccer.com/match/burnley-fc/leicester-city-fc/2022,2022,22,premier_league,68,80,0.0,2.0,-1.0,0.0,0.7495016611295682,1.2987012987012987,1.0,2.0
